MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
5,1,188,0,0,0,0,0,1,0,,,,,,,,,,"Patrick Bang Nielsen Position: DF (FB, left) Born: October 10, 1988 Citizenship: Denmark dk",Denmark 
177,172,"15,451",6,2,6,0,0,43,1,0,95,27,2,3,101,49,0,0,"Patrick Banggaard Patrick Banggaard Jensen Position: DF (CB) ▪  Footed: Right 194cm, 83kg (6-4, 183lb) Born: April 4, 1994 in Copenhagen, Denmark dk Youth National Team: Denmark dk",Denmark 
10,2,266,0,0,0,0,0,0,0,,,,,,,,,,"Wassim El Banna وسيم البنا Position: FW 181cm (5-11) Born: May 10, 1979 in Lebanon lb Youth National Team: Denmark dk",Denmark 
1,1,45,0,0,0,0,0,0,0,0,,,,,,,,,"Christian Bannis Position: DF ▪  Footed: Right 189cm (6-2) Born: January 4, 1992 National Team: Denmark dk",Denmark 
159,136,"11,714",10,15,10,0,0,14,0,0,75,42,4,120,77,48,0,0,"Jacob Barrett Laursen Position: DF-MF (FB, left) ▪  Footed: 73% Left* 179cm, 77kg (5-10, 170lb) Born: November 17, 1994 (Age: 27-280d) in Arden, Denmark dk Youth National Team: Denmark dk Club: Standard Liège",Denmark 
36,19,"1,896",2,4,2,0,0,0,0,,,,,,,,,,"Søren Barslund Position: MF Born: December 24, 1977 Citizenship: Denmark dk",Denmark 
74,73,"6,303",9,,8,1,,9,0,0,,,,,,,,,"Jan Bartram Jan Lewis Bartram Position: MF 188cm (6-2) Born: March 6, 1962 in Frederiksberg, Denmark dk National Team: Denmark dk",Denmark 
2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,"Meryem Baskaya Meryem Baskaya Position: DF Born: July 14, 2005 (Age: 17-041d) Youth National Team: Denmark dk Club: Brøndby",Denmark 
29,23,"2,104",2,0,2,0,0,2,0,,29,,,,,,,,"Mikkel Basse Position: MF Born: August 31, 1996 (Age: 25-358d) Citizenship: Denmark dk Club: Fremad Amager",Denmark 
2,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,"Alexander Baun Position: MF 193cm, 84kg (6-3½, 185lb) Born: November 18, 1995 in Herning, Denmark dk Citizenship: Denmark dk",Denmark 
20,15,"1,123",0,0,0,0,0,0,0,,11,,,,,,,,"Frederik Bay Position: DF-MF Born: August 6, 1997 (Age: 25-018d) Citizenship: Denmark dk Club: Helsingør",Denmark 
15,1,401,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"Markus Bay Markus Strøm Bay Position: MF Born: February 17, 1997 (Age: 25-188d) in Brøndby Kommune, Denmark dk Citizenship: Denmark dk Club: Fremad Amager",Denmark 
57,57,"5,130",0,1,0,0,0,2,0,0,,,,,,,,,"Maja Bay Østergaard Maja Bay Østergaard Position: GK Born: March 28, 1998 (Age: 24-149d) Citizenship: Denmark dk Club: Thy-ThistedQ",Denmark 
264,223,"19,921",56,24,56,0,0,27,3,,15,,,,,,,,"Jesper Bech Position: FW 178cm, 69kg (5-10, 152lb) Born: May 25, 1982 in Denmark dk National Team: Denmark dk",Denmark 
2,0,48,0,0,0,0,0,0,0,0,,,,,,,,,"Mille Bech Mille Schjerbech Bech Position: MF Born: January 27, 2004 (Age: 18-209d) Youth National Team: Denmark dk",Denmark 
72,58,"5,436",3,0,3,0,0,8,0,0,60,46,0,34,67,45,0,1,"Mads Bech Sørensen Position: DF ▪  Footed: 84% Left* 193cm, 77kg (6-3½, 170lb) Born: January 7, 1999 (Age: 23-229d) in Horsens, Denmark dk Youth National Team: Denmark dk Club: Brentford Wages: £ 4,038 Weekly Expires June 2023. Via Capology.",Denmark 
33,25,"2,003",7,2,7,0,0,7,0,0,18,11,6,35,10,20,,,"Tobias Bech Tobias Bech Kristensen Position: FW Born: February 19, 2002 (Age: 20-186d) Citizenship: Denmark dk Club: Viborg",Denmark 
109,68,"6,186",20,7,18,2,2,12,0,0,33,2,1,3,0,3,0,0,"Uffe Bech Uffe Manich Bech Position: FW-MF (AM-WM) ▪  Footed: Left 170cm, 74kg (5-6½, 163lb) Born: January 13, 1993 in Copenhagen, Denmark dk National Team: Denmark dk Instagram: @uffebech",Denmark 
6,0,72,0,0,0,0,0,0,0,,,,,,,,,,"Kevin Bechmann Timm Position: FW-MF 184cm (6-0) Born: July 9, 1989 in Denmark dk Citizenship: Denmark dk",Denmark 
305,198,"17,733",73,19,73,0,1,42,1,0,119,0,0,0,0,0,0,0,"Tommy Bechmann Position: FW-MF (WM, left) ▪  Footed: Right 183cm, 81kg (6-0, 179lb) Born: December 22, 1981 in Århus, Denmark dk Youth National Team: Denmark dk",Denmark 
54,40,"3,825",4,1,4,0,0,1,0,0,,,,,,,,,"Christina Beck Christina Beck Position: DF Born: August 21, 1996 (Age: 26-003d) Citizenship: Denmark dk Club: Brøndby",Denmark 
40,20,"2,112",5,2,5,0,0,3,0,,4,,,,,,,,"Morten Beck Guldsmed Position: FW 190cm (6-2½) Born: January 2, 1988 (Age: 34-234d) in Denmark dk Citizenship: Denmark dk Club: Skive IK",Denmark 
102,68,"6,085",17,7,9,2,2,5,0,,8,,,,,,,,"Mikkel Beck Mikkel Venge Beck Position: FW 185cm (6-½) Born: May 12, 1973 in Århus, Denmark dk National Team: Denmark dk",Denmark 
41,22,"2,204",0,1,0,0,0,3,0,,,,,,,,,,"Morten Beck Position: DF Born: December 6, 1994 in Sherrebek, Denmark dk Citizenship: Denmark dk",Denmark 
166,130,"11,074",38,15,36,2,2,35,1,,20,,,,,,,,"Mikkel Beckmann Position: FW-MF (AM-WM) 183cm, 81kg (6-0, 179lb) Born: October 24, 1983 in Virum, Denmark dk National Team: Denmark dk",Denmark 
