MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
57,15,"1,988",6,0,6,0,0,5,0,0,,,,,,,,,"Diego Ávila Diego Francisco Ávila Murillo Position: FW Born: November 15, 1993 (Age: 28-282d) in Cuenca, Ecuador ec Citizenship: Ecuador ec Club: Gualaceo Sporting Club",Ecuador 
245,202,"18,140",3,8,3,0,0,43,4,2,35,,,,,,,,"Luis Ayala Brucil Position: DF (FB, left) 170cm, 74kg (5-6½, 163lb) Born: September 24, 1993 (Age: 28-334d) in Ibarra, Ecuador ec Citizenship: Ecuador ec Club: LDU Quito",Ecuador 
2,2,90,0,0,0,0,0,0,0,0,,,,,,,,,"Alex Ayovi Position: FW ▪  Footed: Right Born: February 26, 1995 in Guayaquil, Ecuador ec Citizenship: Ecuador ec",Ecuador 
9,0,155,0,0,0,0,0,1,0,0,,,,,,,,,"Carlos Ayovi Carlos Alfredo Ayoví Angulo Position: MF Born: December 18, 1994 in Eloy Alfaro, Ecuador ec Citizenship: Ecuador ec",Ecuador 
316,229,"20,307",102,25,93,9,10,65,5,0,134,29,38,24,6,14,0,0,"Jaime Ayoví Jaime Javier Ayoví Corozo Position: FW ▪  Footed: Both 183cm, 81kg (6-0, 179lb) Born: February 21, 1988 (Age: 34-184d) in Esmeraldas, Ecuador ec National Team: Ecuador ec Club: Independiente del Valle",Ecuador 
1,0,17,0,0,0,0,0,0,0,0,,,,,,,,,"John Ayoví Position: MF Born: January 30, 1999 in Guayaquil, Ecuador ec Citizenship: Ecuador ec",Ecuador 
4,4,326,0,0,0,0,0,0,0,0,,,,,,,,,"José Ayoví José David Ayoví Camacho Position: GK 200cm (6-6½) Born: May 17, 1989 in Guayaquil, Ecuador ec Citizenship: Ecuador ec",Ecuador 
237,149,"13,542",22,24,22,0,0,20,1,0,28,0,0,0,0,0,0,0,"José Ayoví José Manuel Ayoví Position: FW-MF (AM, right) ▪  Footed: Right 177cm, 74kg (5-9½, 163lb) Born: December 6, 1991 (Age: 30-261d) in Guayaquil, Ecuador ec Citizenship: Ecuador ec Club: CSD Comunicaciones",Ecuador 
224,211,"18,691",11,1,11,0,0,40,7,2,51,,,,,,,,"Julio Ayoví Position: DF 178cm, 78kg (5-10, 172lb) Born: May 30, 1982 in Esmeraldas, Ecuador ec Citizenship: Ecuador ec",Ecuador 
11,2,255,0,0,0,0,0,1,0,0,,,,,,,,,"Junior Ayovi Junior Jimar Ayovi Caicedo Position: MF Born: December 21, 2001 (Age: 20-246d) Citizenship: Ecuador ec Club: Guayaquil City",Ecuador 
2,0,27,0,0,0,0,0,0,0,0,,,,,,,,,"Kevin Ayoví Position: MF Born: November 10, 1997 Citizenship: Ecuador ec",Ecuador 
