MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
14,12,"1,094",0,0,0,0,0,0,0,0,,,,,,,,,"Rugile Rulyte Rugile Maria Rulyte Position: GK Born: July 7, 2002 (Age: 20-047d) National Team: Norway no Club: Rosenborg",Norway 
12,10,943,0,0,0,0,0,0,0,,,,,,,,,,"Tommy Runar Position: GK 184cm, 74kg (6-0, 163lb) Born: April 25, 1982 in Grimstad, Norway no Citizenship: Norway no",Norway 
81,49,"4,253",10,2,10,0,1,5,0,,25,,,,,,,,"Kjell Rune Sellin Position: FW-MF (WM) ▪  Footed: Right 179cm, 79kg (5-10, 174lb) Born: June 1, 1989 in Trondheim, Norway no Citizenship: Norway no",Norway 
13,1,159,1,,1,0,0,0,0,0,,,,,,,,,"Malin Runestad Malin Skogvold Runestad Position: MF Born: May 11, 1998 Citizenship: Norway no",Norway 
275,211,"18,789",114,20,106,8,9,26,2,,33,,,,,,,,"Sigurd Rushfeldt Position: FW 187cm, 86kg (6-1½, 190lb) Born: December 11, 1972 in Vadsø, Norway no National Team: Norway no",Norway 
8,1,155,1,0,1,0,0,0,0,,,,,,,,,,"Pål Rustadstuen Position: MF Born: October 1, 1982 Citizenship: Norway no",Norway 
50,40,"3,534",2,4,2,0,0,5,0,,,,,,,,,,"Kjetil Ruthford Pedersen Position: DF 184cm (6-0) Born: May 22, 1973 in Kristiansand, Norway no Youth National Team: Norway no",Norway 
3,1,66,0,,0,0,0,0,0,0,,,,,,,,,"Emilia Ruud Position: MF Born: July 22, 1999 Citizenship: Norway no",Norway 
479,448,"40,525",65,74,54,11,14,83,3,0,181,87,16,539,113,86,0,0,"Espen Ruud Position: DF (FB, right) ▪  Footed: Right 184cm, 76kg (6-0, 168lb) Born: February 26, 1984 (Age: 38-178d) in Porsgrunn, Norway no National Team: Norway no Club: Odd",Norway 
13,6,600,0,0,0,0,0,2,0,,,,,,,,,,"Torgeir Ruud Ramsli Position: DF-MF 180cm, 72kg (5-10½, 159lb) Born: August 4, 1979 in Molde, Norway no Youth National Team: Norway no",Norway 
161,113,"10,608",32,16,32,0,0,0,0,0,40,33,18,13,14,19,0,0,"Alexander Ruud Tveter Position: FW ▪  Footed: Left 188cm, 87kg (6-2, 192lb) Born: March 7, 1991 (Age: 31-169d) in Langhus, Norway no Youth National Team: Norway no Club: Sandefjord",Norway 
125,73,"7,024",6,3,6,0,0,13,0,0,107,38,1,82,50,37,0,0,"Julian Ryerson Position: DF-MF ▪  Footed: 85% Right* 183cm, 83kg (6-0, 183lb) Born: November 17, 1997 (Age: 24-279d) in Lyngdal, Norway no National Team: Norway no Club: Union Berlin Wages: € 10k Weekly ❌ Expires June 2023. Via Capology.",Norway 
3,0,15,0,0,0,0,0,0,0,,,,,,,,,,"Mads Ryghseter Position: MF Born: March 10, 1991 Citizenship: Norway no",Norway 
91,74,"6,694",8,8,8,0,0,3,0,0,,,,,,,,,"Ingrid Ryland Position: DF-MF (CB-FB, right) 165cm (5-4½) Born: May 29, 1989 (Age: 33-086d) in Førde, Norway no National Team: Norway no Club: Sandviken",Norway 
41,31,"2,508",4,1,4,0,0,4,0,,,,,,,,,,"Kamal Saaliti Position: FW 179cm, 77kg (5-10, 170lb) Born: August 2, 1979 in Midar, Morocco ma Citizenship: Norway no",Norway 
3,1,93,0,0,0,0,0,0,0,,,,,,,,,,"Tom Sadeh Position: DF (CB) Born: April 23, 1991 Citizenship: Norway no",Norway 
1,0,7,0,0,0,0,0,0,0,0,,,,,,,,,"Isabel Sæbø Isabel Nielsen Sæbø Position: MF Born: September 22, 2007 (Age: 14-335d) Citizenship: Norway no Club: Arna-Bjørnar",Norway 
11,9,859,2,0,2,0,0,0,0,0,,,,,,,,,"Linnea Sælen Linnea Sælen Position: MF Born: February 19, 2006 (Age: 16-185d) Citizenship: Norway no Club: Arna-Bjørnar",Norway 
1,0,2,0,0,0,0,0,0,0,,,,,,,,,,"Anders Særvold Born: June 6, 1984 Citizenship: Norway no",Norway 
260,193,"18,258",98,25,93,5,7,20,0,,,,,,,,,,"Bengt Sæternes Bengt Henning Sæternes Position: FW 187cm, 92kg (6-1½, 203lb) Born: January 1, 1975 in Stavanger, Norway no National Team: Norway no",Norway 
1,0,35,0,0,0,0,0,0,0,,,,,,,,,,"Thomas Sæther Thomas Husby Sæther Position: DF 184cm, 69kg (6-0, 152lb) Born: September 25, 1984 Citizenship: Norway no",Norway 
200,163,"14,832",13,4,13,0,0,24,1,0,84,34,1,7,70,33,0,0,"Lars Sætra Position: DF (CB) ▪  Footed: Right 194cm, 89kg (6-4, 196lb) Born: July 24, 1991 (Age: 31-030d) in Drammen, Norway no Youth National Team: Norway no Club: Kalmar",Norway 
12,11,"1,052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Morten Sætra Position: GK ▪  Footed: Both 178cm, 69kg (5-10, 152lb) Born: June 18, 1997 (Age: 25-066d) in Drammen, Norway no Citizenship: Norway no Club: Strømsgodset",Norway 
1,0,8,0,0,0,0,0,0,0,0,,,,,,,,,"Ane Sævereid Ane Askelund Sævereid Position: DF Born: February 14, 1994 Citizenship: Norway no",Norway 
24,22,"2,026",0,0,0,0,0,0,0,0,,,,,,,,,"Hildegunn Sævik Position: GK Born: January 9, 1998 (Age: 24-226d) Youth National Team: Norway no Club: Røa",Norway 
103,84,"7,689",25,5,24,1,1,2,0,0,,,,,,,,,"Karina Sævik Position: MF 172cm, 62kg (5-7½, 137lb) Born: March 24, 1996 (Age: 26-152d) in Haugesund, Norway no National Team: Norway no Club: Avaldsnes",Norway 
3,1,104,0,,0,0,0,0,0,0,,,,,,,,,"Sina Sagbakken Sina Bekkelund Sagbakken Position: DF Born: January 27, 1992 Citizenship: Norway no",Norway 
65,63,"5,179",12,0,12,0,0,7,0,0,,,,,,,,,"Elen Sagmo Melhus Position: FW Born: September 16, 1993 (Age: 28-341d) Citizenship: Norway no Club: Rosenborg",Norway 
74,64,"5,732",7,13,7,0,0,4,0,0,43,139,9,76,31,50,,,"Osame Sahraoui Position: FW-MF ▪  Footed: Right 170cm, 53kg (5-6½, 117lb) Born: June 11, 2001 (Age: 21-073d) in Oslo, Norway no Youth National Team: Norway no Club: Vålerenga",Norway 
51,32,"3,215",4,3,3,1,1,1,0,,,,,,,,,,"Håvard Sakariassen Position: FW 191cm, 89kg (6-3, 196lb) Born: August 28, 1976 in Bodø, Norway no Citizenship: Norway no",Norway 
