MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
16,12,"1,223",0,2,0,0,0,1,0,0,,,,,,,,,"Amale Mukoko Dieu-Merci Mukoko Amale Position: DF ▪  Footed: Right 176cm, 69kg (5-9, 152lb) Born: October 17, 1998 (Age: 23-311d) National Team: Congo DR cd Club: Difaâ El Jadidi",Congo DR 
1,0,4,0,,0,0,0,0,0,0,,,,,,,,,"Mayayi Mukoko Alain Mukoko Mayayi Position: MF Born: March 18, 1988 National Team: Congo DR cd",Congo DR 
5,4,346,0,0,0,0,0,0,0,0,,,,,,,,,"Tonombe Mukoko Serge Lenga Mukoko Tonombe Position: MF Born: January 16, 1996 (Age: 26-220d) National Team: Congo DR cd Club: Young Africans SC",Congo DR 
3,3,270,0,,0,0,,0,0,0,,,,,,,,,"Mwanza Mukombo Albert Mwanza Mukombo Position: DF 164cm, 63kg (5-4½, 139lb) Born: December 17, 1945 National Team: Congo DR cd",Congo DR 
2,2,112,0,,0,0,,0,1,0,,,,,,,,,"Ndaye Mulamba Pierre Ndaye Mulamba Position: FW-MF 174cm (5-8½) Born: November 4, 1948 in Kananga, Congo DR cd National Team: Congo DR cd",Congo DR 
54,35,"3,132",22,5,22,0,0,9,0,0,55,66,24,33,12,28,,,"Jackson Muleka Jackson Muleka Kyanvubu Position: FW ▪  Footed: Right 180cm, 78kg (5-10½, 172lb) Born: October 4, 1999 (Age: 22-324d) in Lubumbashi, Congo DR cd National Team: Congo DR cd Club: Beşiktaş",Congo DR 
214,173,"15,822",2,10,2,0,0,53,2,,,,,,,,,,"Landry Mulemo Position: DF (FB, left) 178cm, 69kg (5-10, 152lb) Born: September 17, 1986 in Liège, Belgium be National Team: Congo DR cd  Other: Belgium",Congo DR 
191,166,"14,677",7,8,7,0,0,55,5,2,189,85,0,84,79,73,0,0,"Rémi Mulumba Position: MF ▪  Footed: Right 178cm, 69kg (5-10, 152lb) Born: November 2, 1992 (Age: 29-295d) in Abbeville, France fr National Team: Congo DR cd  Other: France Club: Bandırmaspor",Congo DR 
276,232,"20,385",16,15,16,0,0,41,4,0,361,7,0,2,14,8,0,0,"Youssouf Mulumbu Position: MF (CM-DM) ▪  Footed: Right 177cm, 71kg (5-9½, 157lb) Born: January 25, 1987 in Kinshasa, Congo DR cd National Team: Congo DR cd  Other: France Twitter: @mulumbuofficial",Congo DR 
1,1,45,0,0,0,0,0,0,0,0,,,,,,,,,"Jérémie Mumbere Jérémie Mumbere Mbusa Position: MF Born: June 10, 1993 National Team: Congo DR cd",Congo DR 
27,27,"2,292",0,1,0,0,0,3,0,0,,,,,,,,,"Jean Munganga Jean Djunga Munganga Position: DF Born: June 5, 1986 Citizenship: Congo DR cd",Congo DR 
7,4,367,0,0,0,0,0,0,0,0,3,1,0,0,2,1,0,0,"Nelson Munganga Nelson Munganga Omba Position: MF 180cm (5-10½) Born: July 27, 1993 in Kinshasa, Congo DR cd National Team: Congo DR cd",Congo DR 
201,99,"10,167",40,9,39,1,1,8,0,0,71,71,40,52,7,15,0,1,"Ridge Munsy Position: FW-MF ▪  Footed: Right 184cm, 79kg (6-0, 174lb) Born: July 9, 1989 (Age: 33-046d) in Kinshasa, Congo DR cd Citizenship: Congo DR cd  Other: Switzerland Club: Hansa Rostock",Congo DR 
138,103,"8,933",13,5,12,1,1,33,2,,,,,,,,,,"Joachim Mununga Joachim Lubangwana Mununga Position: FW-MF (AM) 179cm, 77kg (5-10, 170lb) Born: June 30, 1988 in Ottignies-Louvain-la-Neuve, Belgium be National Team: Congo DR cd  Other: Belgium",Congo DR 
36,17,"1,930",6,1,6,0,0,3,0,,,,,,,,,,"Kabamba Musasa Position: FW 178cm (5-10) Born: May 31, 1982 in Kinshasa, Congo DR cd National Team: Congo DR cd",Congo DR 
66,49,"4,392",16,8,16,0,0,9,0,0,66,59,42,79,36,36,,,"Enoch Mushagalusa Position: FW 180cm (5-10½) Born: November 13, 1999 (Age: 22-284d) Citizenship: Congo DR cd Club: Louisville City",Congo DR 
2,1,113,0,,0,0,0,0,0,0,,,,,,,,,"Kazadi Mutombo Diego Mutombo Kazadi Position: DF 186cm, 82kg (6-1, 181lb) Born: July 6, 1989 National Team: Congo DR cd",Congo DR 
40,21,"1,986",4,1,4,0,0,8,0,0,35,18,1,5,25,35,0,0,"Tristan Muyumba Position: DF-MF 165cm (5-4½) Born: March 7, 1997 (Age: 25-170d) in Paris, France fr Citizenship: Congo DR cd  Other: France Club: Guingamp",Congo DR 
30,24,"2,343",1,0,1,0,0,9,0,0,,,,,,,,,"Néhémie Muzembo Position: DF Born: September 15, 1992 Citizenship: Congo DR cd",Congo DR 
6,5,363,0,0,0,0,0,1,0,,,,,,,,,,"Camille Muzinga Position: DF-MF Born: December 6, 1980 National Team: Congo DR cd",Congo DR 
1,1,59,0,0,0,0,0,0,0,0,,,,,,,,,"Chadrack Muzungu Chadrack Muzungu Lukombe Position: FW ▪  Footed: Right 179cm, 73kg (5-10, 161lb) Born: April 14, 1997 (Age: 25-132d) National Team: Congo DR cd Club: Nahdat Berkane",Congo DR 
11,10,857,0,0,0,0,0,0,0,,,,,,,,,,"Fabrice Mvemba Position: DF 182cm (5-11½) Born: December 20, 1980 in Etterbeek, Belgium be National Team: Congo DR cd",Congo DR 
51,24,"2,468",3,3,3,0,0,8,0,0,8,1,1,0,0,0,0,0,"Stephané Mvibudulu Position: FW ▪  Footed: Right 188cm, 83kg (6-2, 183lb) Born: May 18, 1993 in Leipzig, Germany de Citizenship: Congo DR cd",Congo DR 
265,196,"17,871",14,16,9,5,5,16,0,0,166,13,0,92,36,31,0,0,"Arnold Mvuemba Arnold Mvuemba Makengo Position: FW-MF ▪  Footed: Right 172cm, 67kg (5-7½, 148lb) Born: January 28, 1985 in Alençon, France fr National Team: Congo DR cd  Other: France",Congo DR 
41,34,"3,032",0,1,0,0,0,7,0,,8,,,,,,,,"Muscal Mvuezolo Muscal Mvuezolo-Musumbu Position: MF 175cm (5-8½) Born: March 30, 1979 in Kinshasa, Congo DR cd National Team: Congo DR cd",Congo DR 
3,3,200,0,,0,0,,0,0,0,,,,,,,,,"Kazadi Mwamba Robert Kazadi Mwamba Position: GK 175cm, 73kg (5-8½, 161lb) Born: March 6, 1947 in Lubumbashi, Congo DR cd National Team: Congo DR cd",Congo DR 
