MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
189,93,"9,238",27,8,22,5,6,19,2,0,199,108,25,8,8,29,0,0,"Chris Bedia Position: FW ▪  Footed: Right 190cm, 73kg (6-2½, 161lb) Born: March 5, 1996 (Age: 26-172d) in Abidjan, Côte d'Ivoire ci Youth National Team: Côte d'Ivoire ci Club: Servette",Côte d'Ivoire 
74,56,"5,183",1,0,1,0,0,11,1,,40,,,,,,,,"Alain Behi Position: DF-MF 182cm, 78kg (5-11½, 172lb) Born: July 1, 1978 in Abidjan, Côte d'Ivoire ci National Team: Côte d'Ivoire ci",Côte d'Ivoire 
93,57,"5,274",15,2,15,0,0,9,1,0,,0,0,0,0,0,0,0,"Ismaël Béko Fofana Position: FW ▪  Footed: Left 180cm, 68kg (5-10½, 150lb) Born: September 8, 1988 (Age: 33-350d) in Abidjan, Côte d'Ivoire ci Youth National Team: Côte d'Ivoire ci Club: Alashkert FC",Côte d'Ivoire 
1,0,12,0,0,0,0,0,0,0,,0,,,,,,,,"Jean-Louis Bessé Valery Jean-Louis Bessé Position: MF 185cm (6-½) Born: July 5, 1980 in Abidjan, Côte d'Ivoire ci Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
18,9,916,4,0,4,0,0,1,0,,,,,,,,,,"Kevin Beugré Position: FW Born: August 23, 1992 Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
9,7,599,0,0,0,0,0,2,0,0,9,2,0,2,15,9,,,"Alan Bidi-Lecadouq Alan Régis Bidi-Lecadouq Position: DF Born: October 19, 1995 Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
1,1,73,0,0,0,0,0,0,0,0,,,,,,,,,"Treika Blé Position: MF 192cm (6-3½) Born: February 26, 1992 in Côte d'Ivoire ci National Team: Côte d'Ivoire ci",Côte d'Ivoire 
198,122,"11,723",24,11,24,0,1,0,0,0,50,228,41,159,47,71,2,2,"Jeremie Boga Position: FW-MF (AM, left) ▪  Footed: 90% Right* 172cm, 74kg (5-7½, 163lb) Born: January 3, 1997 (Age: 25-233d) in Marseille, France fr National Team: Côte d'Ivoire ci  Other: France Club: Atalanta Wages: € 53,462 Weekly Expires June 2023. Via Capology.",Côte d'Ivoire 
284,239,"21,445",6,16,6,0,0,52,4,1,263,17,2,46,23,18,0,0,"Arthur Boka Arthur Étienne Boka Position: DF (FB, left) ▪  Footed: Left 166cm, 67kg (5-5, 148lb) Born: April 2, 1983 in Abidjan, Côte d'Ivoire ci National Team: Côte d'Ivoire ci",Côte d'Ivoire 
231,192,"17,241",77,10,72,5,7,34,0,0,68,12,14,1,3,8,0,0,"Franck Boli Bi Sylvestre Franck Fortune Boli Position: FW ▪  Footed: Right 180cm, 77kg (5-10½, 170lb) Born: December 7, 1993 (Age: 28-260d) in Abidjan, Côte d'Ivoire ci National Team: Côte d'Ivoire ci Club: Ferencváros",Côte d'Ivoire 
